DEPT,AT10,AT90,GR,HCAL,NPHI,NPOR,RHOZ,DTCO,DTSM,DTST,PR
231.5,1.552,1.805,55.499,4.289,0.622,0.538,1.97,56.141,175.846,278.14,0.443
232,1.552,1.805,54.841,4.3,0.628,0.593,1.97,56.134,176.331,277.996,0.444
232.5,1.552,1.805,58.305,4.3,0.656,0.698,1.987,56.138,173.089,278.318,0.441
233,1.552,1.805,54.738,4.304,0.642,0.652,1.997,56.143,168.756,277.668,0.438
233.5,1.552,1.805,54.623,4.296,0.652,0.674,2.013,56.152,161.02,277.524,0.431
234,1.552,1.805,54.005,4.304,0.587,0.637,2.012,56.174,152.867,277.533,0.422
234.5,1.552,1.805,54.614,4.311,0.574,0.56,2.013,56.192,150.808,277.459,0.419
235,1.552,1.805,56.307,4.289,0.593,0.537,2.014,56.221,167.871,278.25,0.437
235.5,1.552,1.805,54.431,4.304,0.602,0.579,2.016,56.25,171.226,278.193,0.44
236,1.552,1.805,52.241,4.296,0.621,0.619,1.999,56.288,173.178,278.243,0.441
236.5,1.552,1.805,53.046,4.289,0.655,0.607,1.988,56.304,175.758,277.321,0.443
237,1.552,1.805,54.035,4.304,0.654,0.679,1.968,56.28,177.929,277.258,0.444
237.5,1.552,1.805,55.502,4.311,0.665,0.777,1.968,56,-999.25,278.228,-999.25
238,1.552,1.805,55.308,4.3,0.599,0.69,1.967,55.843,-999.25,278.243,-999.25
238.5,1.552,1.805,57.268,4.296,0.633,0.567,1.981,56.15,-999.25,277.969,-999.25
239,1.552,1.805,57.383,4.296,0.589,0.644,1.992,56.032,-999.25,277.712,-999.25
239.5,1.552,1.805,53.003,4.311,0.588,0.571,1.995,55.963,-999.25,277.895,-999.25
240,1.552,1.805,48.707,4.296,0.612,0.551,1.99,55.883,-999.25,279.001,-999.25
240.5,1.552,1.805,48.687,4.3,0.622,0.594,1.982,55.875,-999.25,277.072,-999.25
241,1.552,1.805,46.957,4.296,0.61,0.643,1.984,55.876,-999.25,277.11,-999.25
241.5,1.552,1.805,45.922,4.3,0.478,0.525,1.994,55.832,-999.25,276.566,-999.25
242,1.552,1.805,45.052,4.304,0.38,0.323,2.013,55.878,-999.25,277.48,-999.25
242.5,1.552,1.805,43.53,4.296,0.315,0.208,2.025,55.996,-999.25,277.553,-999.25
243,1.552,1.805,39.869,4.296,0.348,0.215,2.035,56.015,-999.25,277.776,-999.25
243.5,1.552,1.805,40.069,4.304,0.457,0.333,2.023,56.036,-999.25,277.56,-999.25
244,1.552,1.805,45.098,4.304,0.579,0.475,2.003,56.086,-999.25,277.571,-999.25
244.5,1.552,1.805,51.324,4.304,0.654,0.707,1.977,56.1,210.495,277.897,0.462
245,1.552,1.805,51.324,4.296,0.645,0.846,1.963,56.026,194.46,278.082,0.455
245.5,1.552,1.805,50.348,4.3,0.608,0.765,1.957,55.728,183.194,278.123,0.449
246,1.552,1.805,48.273,4.3,0.623,0.576,1.955,55.7,179.161,278.42,0.447
246.5,1.552,1.805,47.698,4.296,0.63,0.604,1.96,55.441,176.651,280.179,0.445
247,1.552,1.805,48.74,4.296,0.69,0.672,1.972,54.788,176.545,280.519,0.447
247.5,1.552,1.805,52.278,4.296,0.634,0.754,1.982,55.913,177.302,280.62,0.445
248,1.552,1.805,53.084,4.304,0.626,0.629,1.98,55.853,176.618,281.469,0.444
248.5,1.552,1.805,54.237,4.3,0.563,0.583,1.972,55.826,170.867,281.801,0.44
249,1.552,1.805,54.157,4.296,0.613,0.498,1.965,55.77,169.476,282.033,0.439
249.5,1.552,1.805,58.391,4.304,0.697,0.584,1.966,55.805,167.277,282.187,0.437
250,1.552,1.805,61.003,4.296,0.708,0.814,1.964,55.794,168.476,281.999,0.438
250.5,1.552,1.805,64.65,4.304,0.706,0.803,1.962,55.718,166.524,281.673,0.437
251,1.552,1.805,66.212,4.296,0.674,0.819,1.959,55.76,166.034,281.197,0.436
251.5,1.552,1.805,63.139,4.3,0.705,0.829,1.953,55.779,168.003,280.894,0.438
252,1.552,1.805,55.774,4.3,0.764,0.943,1.928,55.789,168.65,280.073,0.439
252.5,1.552,1.805,43.649,4.296,0.888,1.131,1.883,56.069,171.434,279.579,0.44
253,1.552,1.805,31.617,4.304,0.91,1.768,1.832,55.806,171.128,279.341,0.44
253.5,1.552,1.805,22.076,4.304,0.921,1.649,1.801,57.03,170.538,277.621,0.437
254,1.552,1.805,17.023,4.304,0.877,1.608,1.793,57.86,171.167,276.33,0.435
254.5,1.552,1.805,17.052,4.3,0.982,1.375,1.811,57.862,168.497,276.208,0.433
255,1.552,1.805,21.158,4.289,0.971,2.014,1.869,57.841,160.589,276.121,0.425
255.5,1.552,1.805,24.14,4.304,0.955,1.728,1.954,57.674,156.542,275.144,0.421
256,1.552,1.805,28.763,4.304,0.887,1.629,2.028,57.836,160.487,274.974,0.425
256.5,1.552,1.805,34.457,4.304,0.914,1.836,2.009,57.52,166.523,275.015,0.432
257,1.552,1.805,40.588,4.3,0.865,1.904,1.936,56.737,169.044,275.164,0.437
257.5,1.552,1.805,39.647,4.3,0.865,1.332,1.86,57.065,172.364,275.218,0.438
258,1.552,1.805,31.678,4.311,0.826,1.423,1.826,56.68,176.368,275.763,0.442
258.5,1.552,1.805,22.681,4.296,0.85,1.354,1.81,56.143,176.653,276.385,0.444
259,1.552,1.805,17.742,4.296,0.788,1.572,1.794,56.239,178.594,276.758,0.445
259.5,1.552,1.805,15.565,4.296,0.797,1.134,1.781,55.932,179.958,277.419,0.447
260,1.552,1.805,16.245,4.289,0.778,0.969,1.776,55.846,179.272,277.908,0.446
260.5,1.552,1.805,18.99,4.304,0.828,1.033,1.777,55.83,172.653,277.947,0.442
261,1.552,1.805,22.778,4.289,0.83,1.326,1.788,55.813,172.759,279.126,0.442
261.5,1.552,1.805,27.286,4.304,0.793,1.223,1.806,54.296,173.386,277.945,0.446
262,1.552,1.805,30.305,4.304,0.84,1.008,1.82,54.078,173.561,279.294,0.446
262.5,1.552,1.805,35.714,4.304,0.848,1.18,1.836,54.256,170.625,279.569,0.444
263,1.552,1.805,42.829,4.311,0.865,1.241,1.847,55.897,167.98,279.381,0.438
263.5,1.552,1.805,45.771,4.311,0.817,1.234,1.86,55.834,164.571,279.75,0.435
264,1.552,1.805,48.45,4.296,0.751,1.281,1.894,55.759,161.443,280.113,0.432
264.5,1.552,1.805,51.596,4.296,0.75,0.881,1.938,55.802,163.161,280.369,0.434
265,1.552,1.805,59.222,4.3,0.659,0.716,1.966,55.661,165.019,280.328,0.436
265.5,1.552,1.805,62.963,4.3,0.616,0.686,1.97,55.704,164.179,280.407,0.435
266,1.552,1.805,63.384,4.3,0.562,0.613,1.972,55.694,165.914,280.346,0.437
266.5,1.552,1.805,62.155,4.296,0.575,0.535,1.98,55.653,165.956,280.229,0.437
267,1.552,1.805,63.487,4.296,0.556,0.552,1.981,55.703,167.199,279.969,0.438
267.5,1.552,1.805,63.027,4.304,0.592,0.493,1.976,55.619,164.808,279.808,0.436
268,1.552,1.805,63.459,4.311,0.616,0.498,1.974,55.667,163.979,279.986,0.435
268.5,1.552,1.805,60.655,4.289,0.69,0.623,1.973,55.625,162.755,279.331,0.434
269,1.552,1.805,62.424,4.304,0.674,0.807,1.969,55.662,160.154,279.417,0.431
269.5,1.552,1.805,61.531,4.3,0.645,0.749,1.964,55.653,158.705,279.366,0.43
270,1.552,1.805,56.467,4.296,0.601,0.715,1.96,55.621,157.626,279.818,0.429
270.5,1.552,1.805,50.345,4.296,0.604,0.596,1.954,55.654,156.921,279.855,0.428
271,1.552,1.805,45.936,4.296,0.621,0.568,1.95,55.685,159.333,279.946,0.43
271.5,1.552,1.805,47.808,4.296,0.636,0.62,1.946,55.702,157.533,280.052,0.429
272,1.552,1.805,50.01,4.3,0.62,0.605,1.944,55.731,157.107,279.695,0.428
272.5,1.552,1.805,52.196,4.3,0.589,0.585,1.946,55.756,156.109,280.227,0.427
273,1.552,1.805,52.957,4.296,0.576,0.621,1.953,55.802,144.978,279.372,0.413
273.5,1.552,1.805,52.117,4.296,0.591,0.51,1.962,55.878,167.918,279.391,0.438
274,1.552,1.805,54.224,4.296,0.592,0.535,1.968,54.886,165.099,279.758,0.438
274.5,1.552,1.805,56,4.304,0.588,0.567,1.969,55.968,150.759,279.796,0.42
275,1.552,1.805,57.266,4.296,0.569,0.582,1.968,55.836,150.54,279.78,0.42
275.5,1.552,1.805,58.382,4.304,0.625,0.558,1.969,55.835,156.488,279.777,0.427
276,1.552,1.805,60.419,4.289,0.652,0.611,1.968,55.777,159.894,279.059,0.431
276.5,1.552,1.805,58.61,4.296,0.666,0.662,1.966,55.783,158.586,279.357,0.429
277,1.552,1.805,56.455,4.304,0.636,0.751,1.963,55.689,154.883,279.856,0.426
277.5,1.552,1.805,52.644,4.296,0.638,0.63,1.959,55.659,153.205,280.109,0.424
278,1.552,1.805,50.425,4.296,0.64,0.649,1.958,55.573,154.392,280.683,0.426
278.5,1.552,1.805,52.577,4.289,0.661,0.647,1.957,55.555,146.918,280.535,0.417
279,1.552,1.805,52.162,4.296,0.622,0.71,1.961,55.587,148.069,280.716,0.418
279.5,1.552,1.805,55.072,4.296,0.615,0.678,1.96,55.602,146.181,281.354,0.415
280,1.552,1.805,50.009,4.289,0.572,0.592,1.956,55.663,145.946,279.839,0.415
280.5,1.552,1.805,51.4,4.289,0.624,0.551,1.951,55.707,153.554,280.227,0.424
281,1.552,1.805,48.144,4.311,0.613,0.694,1.951,55.739,145.967,276.854,0.415
281.5,1.552,1.805,46.674,4.296,0.607,0.533,1.958,54.254,159.52,276.788,0.435
282,1.552,1.805,45.975,4.296,0.612,0.495,1.964,55.278,162.904,277.292,0.435
282.5,1.552,1.805,45.054,4.296,0.627,0.623,1.969,55.445,158.485,277.577,0.43
283,1.552,1.805,48.711,4.3,0.69,0.677,1.969,54.815,162.557,277.927,0.436
283.5,1.552,1.805,44.214,4.289,0.77,0.76,1.943,54.829,170.264,278.062,0.442
284,1.552,1.805,41.222,4.304,0.873,1.167,1.889,55.831,173.841,278.268,0.442
284.5,1.552,1.805,35.375,4.296,0.849,1.753,1.839,54.331,177.448,278.406,0.448
285,1.552,1.805,35.91,4.289,0.823,1.269,1.83,53.957,178.677,278.927,0.45
285.5,1.552,1.805,39.707,4.304,0.79,1.116,1.848,55.832,177.42,279.016,0.445
286,1.552,1.805,44.78,4.289,0.834,1.139,1.866,55.813,182.829,279.523,0.449
286.5,1.552,1.805,54.003,4.289,0.772,1.29,1.88,55.785,177.408,280.11,0.445
287,1.552,1.805,57.815,4.289,0.777,0.956,1.893,55.779,165.713,280.245,0.436
287.5,1.552,1.805,61.735,4.296,0.736,1.079,1.904,55.716,166.617,280.413,0.437
288,1.552,1.805,63.346,4.3,0.727,0.932,1.917,55.71,160.137,280.385,0.431
288.5,1.552,1.805,64.635,4.296,0.707,0.776,1.941,55.669,161.245,280.101,0.432
289,1.552,1.805,63.501,4.304,0.723,0.787,1.975,55.69,153.913,279.947,0.425
289.5,1.552,1.805,54.985,4.311,0.716,0.826,1.988,55.674,142.9,279.544,0.411
290,1.552,1.805,55.216,4.304,0.682,0.89,1.981,55.649,139.376,279.191,0.405
290.5,1.552,1.805,52.974,4.304,0.677,0.768,1.967,55.676,138.754,278.893,0.404
291,1.552,1.805,54.502,4.304,0.661,0.762,1.961,55.697,149.122,278.295,0.419
291.5,1.552,1.805,49.189,4.304,0.608,0.747,1.961,55.77,150.748,278.339,0.42
292,1.552,1.805,50.915,4.296,0.564,0.573,1.96,56.075,-999.25,278.058,-999.25
292.5,1.552,1.805,51.722,4.296,0.58,0.51,1.955,56.264,-999.25,278.27,-999.25
293,1.552,1.805,53.673,4.3,0.636,0.607,1.945,56.84,-999.25,277.863,-999.25
293.5,1.552,1.805,49.991,4.296,0.67,0.665,1.941,57.469,-999.25,276.052,-999.25
294,1.552,1.805,50.215,4.3,0.759,0.632,1.946,57.67,-999.25,276.406,-999.25
294.5,1.552,1.805,51.847,4.3,0.752,0.918,1.975,58.027,-999.25,276.001,-999.25
295,1.552,1.805,48.395,4.3,0.706,0.889,2.03,58.076,-999.25,275.988,-999.25
295.5,1.552,1.805,44.827,4.304,0.642,0.708,2.086,57.188,-999.25,275.495,-999.25
296,1.552,1.805,41.677,4.296,0.629,0.785,2.089,57.845,-999.25,275.524,-999.25
296.5,1.552,1.805,49.387,4.296,0.631,0.696,2.04,57.759,-999.25,275.61,-999.25
297,1.552,1.805,52.731,4.3,0.613,0.578,1.986,56.591,-999.25,276.046,-999.25
297.5,1.552,1.805,55.041,4.304,0.618,0.625,1.965,57.102,-999.25,276.325,-999.25
298,1.552,1.805,54.963,4.296,0.656,0.652,1.969,56.073,-999.25,276.705,-999.25
298.5,1.552,1.805,53.433,4.289,0.659,0.626,1.972,55.869,-999.25,277.752,-999.25
299,1.552,1.805,56.001,4.296,0.649,0.655,1.978,55.825,-999.25,278.132,-999.25
299.5,1.552,1.805,54.732,4.296,0.651,0.686,1.982,55.683,-999.25,278.294,-999.25
300,1.552,1.805,53.006,4.296,0.662,0.724,1.982,55.756,-999.25,278.169,-999.25
300.5,1.552,1.805,50.218,4.304,0.677,0.678,1.975,55.756,-999.25,278.229,-999.25
301,1.552,1.805,48.803,4.296,0.67,0.793,1.965,55.779,-999.25,276.972,-999.25
301.5,1.552,1.805,50.989,4.289,0.627,0.832,1.962,55.881,-999.25,277.74,-999.25
302,1.552,1.805,51.127,4.289,0.628,0.634,1.962,55.924,-999.25,277.938,-999.25
302.5,1.552,1.805,49.928,4.304,0.578,0.638,1.957,55.957,-999.25,277.761,-999.25
303,1.552,1.805,48.777,4.304,0.623,0.583,1.939,55.954,-999.25,277.543,-999.25
303.5,1.552,1.805,46.125,4.296,0.613,0.595,1.92,55.958,-999.25,277.817,-999.25
304,1.552,1.805,46.174,4.296,0.707,0.631,1.915,55.973,-999.25,277.647,-999.25
304.5,1.552,1.805,48.618,4.3,0.689,0.817,1.928,55.984,-999.25,277.631,-999.25
305,1.552,1.805,51.27,4.3,0.671,0.673,1.943,55.998,-999.25,277.684,-999.25
305.5,1.552,1.805,52.63,4.304,0.623,0.695,1.952,56,-999.25,277.929,-999.25
306,1.552,1.805,50.331,4.304,0.615,0.605,1.949,56.031,-999.25,278.243,-999.25
306.5,1.552,1.805,46.961,4.289,0.645,0.613,1.938,56.054,-999.25,278.236,-999.25
307,1.552,1.805,44.902,4.3,0.699,0.765,1.927,56.07,-999.25,278.29,-999.25
307.5,1.552,1.805,45.102,4.296,0.657,0.791,1.923,56.044,-999.25,278.344,-999.25
308,1.552,1.805,48.241,4.296,0.654,0.656,1.929,56.043,-999.25,278.396,-999.25
308.5,1.552,1.805,51.391,4.311,0.587,0.6,1.939,56.042,-999.25,278.371,-999.25
309,1.552,1.805,51.322,4.304,0.604,0.53,1.944,56.041,-999.25,278.37,-999.25
309.5,1.552,1.805,50.715,4.289,0.593,0.572,1.948,56.064,-999.25,278.377,-999.25
310,1.552,1.805,46.998,4.296,0.612,0.536,1.954,56.06,-999.25,278.31,-999.25
310.5,1.552,1.805,45.599,4.289,0.622,0.593,1.96,56.033,-999.25,278.281,-999.25
311,1.552,1.805,43.884,4.3,0.628,0.64,1.963,56.032,-999.25,278.229,-999.25
311.5,1.552,1.805,45.064,4.296,0.654,0.565,1.96,56.03,-999.25,278.176,-999.25
312,1.552,1.805,45.612,4.296,0.653,0.725,1.956,56.007,-999.25,278.174,-999.25
312.5,1.552,1.805,45.829,4.296,0.642,0.743,1.953,55.998,-999.25,278.164,-999.25
313,1.552,1.805,45.684,4.289,0.595,0.638,1.95,56.007,-999.25,278.197,-999.25
313.5,1.552,1.805,47.903,4.289,0.606,0.576,1.949,55.987,-999.25,278.22,-999.25
314,1.552,1.805,53.648,4.296,0.601,0.586,1.952,55.967,-999.25,278.238,-999.25
314.5,1.552,1.805,55.407,4.296,0.581,0.591,1.959,55.935,-999.25,278.02,-999.25
315,1.552,1.805,55.719,4.296,0.613,0.528,1.967,55.941,-999.25,278.068,-999.25
315.5,1.552,1.805,51.818,4.311,0.613,0.661,1.975,55.945,228.786,278.056,0.468
316,1.552,1.805,50.319,4.289,0.653,0.568,1.981,55.972,229.138,277.786,0.468
316.5,1.552,1.805,47.931,4.3,0.63,0.579,1.99,55.988,229.755,278.068,0.468
317,1.552,1.805,46.521,4.289,0.607,0.64,1.984,55.995,230.636,278.065,0.469
317.5,1.552,1.805,46.952,4.296,0.599,0.567,1.97,56.023,233.741,278.071,0.47
318,1.552,1.805,47.959,4.289,0.556,0.568,1.964,56.028,237.482,277.842,0.471
318.5,1.552,1.805,48.718,4.311,0.574,0.519,1.974,56.009,225.436,278.196,0.467
319,1.552,1.805,46.673,4.304,0.551,0.547,1.992,56.008,228.791,277.709,0.468
319.5,1.552,1.805,47.049,4.296,0.596,0.488,1.996,55.986,239.935,277.829,0.471
320,1.552,1.805,47.917,4.311,0.574,0.597,1.991,55.957,241.711,277.857,0.472
320.5,1.552,1.805,47.2,4.296,0.627,0.509,1.988,55.935,243.547,277.828,0.472
321,1.552,1.805,46.823,4.296,0.564,0.601,1.986,55.989,242.7,277.954,0.472
321.5,1.552,1.805,43.987,4.3,0.587,0.51,1.979,55.861,244.898,277.909,0.473
322,1.552,1.805,44.127,4.296,0.543,0.496,1.968,55.949,193.991,277.958,0.455
322.5,1.552,1.805,44.012,4.311,0.568,0.543,1.958,55.925,156.859,278.058,0.427
323,1.552,1.805,46.862,4.304,0.559,0.498,1.958,55.926,152.651,278.147,0.422
323.5,1.552,1.805,50.216,4.304,0.57,0.519,1.958,55.925,153.845,278.272,0.424
324,1.552,1.805,52.792,4.296,0.586,0.538,1.962,55.936,156.778,278.306,0.427
324.5,1.552,1.805,50.63,4.304,0.576,0.546,1.967,55.955,155.628,278.392,0.426
325,1.552,1.805,50.261,4.296,0.603,0.561,1.972,55.914,158.104,278.335,0.429
325.5,1.552,1.805,48.172,4.289,0.612,0.569,1.976,55.888,159.231,278.308,0.43
326,1.552,1.805,52.904,4.289,0.601,0.614,1.987,55.886,152.448,278.198,0.422
326.5,1.552,1.805,50.929,4.296,0.538,0.539,2.016,55.848,152.196,278.095,0.422
327,1.552,1.805,51.223,4.296,0.498,0.462,2.043,55.948,155.219,278.035,0.425
327.5,1.552,1.805,47.843,4.289,0.522,0.434,2.06,55.95,157.587,278.078,0.428
328,1.552,1.805,50.801,4.311,0.528,0.442,2.058,55.955,163.134,278.077,0.433
328.5,1.552,1.805,48.664,4.304,0.526,0.501,2.055,56.001,165.432,278.104,0.435
329,1.552,1.805,49.49,4.3,0.517,0.508,2.05,56.271,158.333,278.167,0.428
329.5,1.552,1.805,46.786,4.296,0.533,0.454,2.045,55.952,154.336,278.08,0.424
330,1.552,1.805,47.278,4.3,0.55,0.481,2.022,55.915,147.8,278.095,0.416
330.5,1.552,1.805,46.017,4.289,0.568,0.498,2.002,55.795,150.128,278.108,0.42
331,1.552,1.805,47,4.304,0.567,0.525,1.994,55.771,145.655,278.021,0.414
331.5,1.552,1.805,47.369,4.296,0.592,0.542,2.008,55.729,142.541,278.011,0.41
332,1.552,1.805,50.753,4.296,0.582,0.529,2.019,56.992,147.718,277.283,0.413
332.5,1.552,1.805,50.261,4.304,0.592,0.537,2.021,57.034,150.871,276.028,0.417
333,1.552,1.805,48.871,4.289,0.581,0.639,2.016,57.709,150.834,275.78,0.414
333.5,1.552,1.805,44.447,4.3,0.569,0.55,2.026,57.751,152.937,275.482,0.417
334,1.552,1.805,42.727,4.289,0.54,0.491,2.051,57.735,153.807,274.882,0.418
334.5,1.552,1.805,40.062,4.304,0.581,0.471,2.098,57.803,153.675,275.25,0.418
335,1.552,1.805,41.628,4.304,0.654,0.574,2.128,57.703,156.377,275.214,0.421
335.5,1.552,1.805,43.102,4.296,0.655,0.784,2.107,57.399,153.289,275.318,0.418
336,1.552,1.805,47.895,4.289,0.621,0.681,2.064,57.217,155.559,275.672,0.422
336.5,1.552,1.805,46.698,4.296,0.546,0.604,2.025,56.285,159.995,275.513,0.429
337,1.552,1.805,47.189,4.289,0.555,0.553,2.023,56.207,161.703,276.22,0.431
337.5,1.552,1.805,46.821,4.289,0.564,0.516,2.029,55.928,160.403,276.693,0.431
338,1.552,1.805,47.404,4.289,0.558,0.537,2.017,55.635,161.346,277.69,0.433
338.5,1.552,1.805,47.222,4.296,0.595,0.504,2.001,55.783,158.112,277.831,0.429
339,1.552,1.805,47.467,4.289,0.59,0.543,1.996,55.706,156.195,276.031,0.427
339.5,1.552,1.805,48.359,4.3,0.603,0.606,2.011,55.742,151.63,277.397,0.422
340,1.552,1.805,48.049,4.296,0.57,0.631,2.021,55.757,151.316,277.592,0.421
340.5,1.552,1.805,47.649,4.289,0.599,0.544,2.012,55.802,150.958,276.255,0.421
341,1.552,1.805,49.369,4.296,0.604,0.617,2,55.85,152.246,277.581,0.422
341.5,1.552,1.805,52.933,4.289,0.618,0.597,1.99,55.832,157.627,277.262,0.428
342,1.552,1.805,54.091,4.296,0.575,0.582,1.983,55.909,156.13,277.61,0.426
342.5,1.552,1.805,53.846,4.289,0.582,0.577,1.976,55.878,155.903,277.875,0.426
343,1.552,1.805,51.142,4.296,0.603,0.562,1.969,55.906,158.377,278.365,0.429
343.5,1.552,1.805,53.247,4.289,0.655,0.586,1.965,55.901,161.283,278.547,0.432
344,1.552,1.805,53.168,4.289,0.68,0.642,1.963,55.958,167.369,279.066,0.437
344.5,1.552,1.805,58.11,4.3,0.748,0.778,1.956,55.934,164.278,279.296,0.434
345,1.552,1.805,59.18,4.3,0.806,1.254,1.929,56.017,166.105,279.632,0.436
345.5,1.552,1.805,63.068,4.296,0.832,1.234,1.911,55.964,162.512,279.798,0.433
346,1.552,1.805,63.594,4.3,0.759,1.161,1.913,55.979,161.903,279.383,0.432
346.5,1.552,1.805,64.946,4.296,0.689,0.849,1.935,55.946,159.036,279.395,0.429
347,1.552,1.805,67.035,4.289,0.627,0.719,1.95,55.811,156.771,279.384,0.427
347.5,1.552,1.805,70.169,4.3,0.62,0.602,1.95,55.771,154.74,279.351,0.425
348,1.552,1.805,69.555,4.3,0.611,0.591,1.947,55.657,154.943,279.284,0.426
348.5,1.552,1.805,69.271,4.289,0.655,0.615,1.946,55.685,158.28,279.281,0.429
349,1.552,1.805,69.64,4.289,0.657,0.681,1.944,55.521,157.927,279.334,0.429
349.5,1.552,1.805,70.869,4.296,0.652,0.715,1.946,55.637,157.629,279.306,0.429
350,1.552,1.805,67.835,4.296,0.612,0.637,1.946,55.586,157.197,279.323,0.429
350.5,1.552,1.805,64.594,4.304,0.609,0.56,1.947,55.517,156.818,279.21,0.428
351,1.552,1.805,62.505,4.3,0.664,0.631,1.945,55.6,156.519,279.209,0.428
351.5,1.552,1.805,63.12,4.289,0.706,0.736,1.943,55.69,155.683,279.102,0.427
352,1.552,1.805,60.215,4.289,0.719,0.869,1.946,55.734,156.539,278.963,0.427
352.5,1.552,1.805,54.138,4.289,0.675,0.765,1.95,55.775,157.449,278.831,0.428
353,1.552,1.805,51.434,4.3,0.675,0.712,1.948,55.827,161.172,278.639,0.432
353.5,1.552,1.805,47.502,4.289,0.665,0.706,1.943,54.872,159.992,278.463,0.433
354,1.552,1.805,49.401,4.289,0.667,0.811,1.939,54.681,157.541,278.866,0.432
354.5,1.552,1.805,43.211,4.289,0.708,0.714,1.924,54.902,157.887,278.695,0.431
355,1.552,1.805,38.91,4.289,0.822,1.021,1.883,55.184,159.57,278.053,0.432
355.5,1.552,1.805,33.011,4.3,0.809,1.488,1.835,55.836,162.296,278.716,0.433
356,1.552,1.805,27.158,4.3,0.923,1.098,1.804,55.786,161.963,277.916,0.433
356.5,1.552,1.805,23.335,4.289,0.833,1.586,1.801,54.565,161.646,278.336,0.436
357,1.552,1.805,23.542,4.304,0.938,1.22,1.811,55.879,162.306,279.098,0.433
357.5,1.552,1.805,32.512,4.289,0.816,1.488,1.843,55.841,162.803,279.055,0.433
358,1.552,1.805,47.027,4.289,0.798,0.993,1.884,55.964,163.528,279.312,0.434
358.5,1.552,1.805,54.071,4.304,0.68,0.887,1.926,56.172,163.21,279.31,0.433
359,1.552,1.805,57.925,4.311,0.632,0.612,1.948,55.796,164.92,279.476,0.435
359.5,1.552,1.805,58.294,4.289,0.645,0.663,1.952,55.753,167.671,279.599,0.438
360,1.552,1.805,62.718,4.3,0.665,0.746,1.95,55.824,167.367,279.917,0.437
360.5,1.552,1.805,68.767,4.289,0.697,0.729,1.945,56.006,163.816,280.301,0.434
361,1.552,1.805,70.979,4.296,0.736,0.836,1.945,55.747,163.445,280.497,0.434
361.5,1.552,1.805,74.145,4.289,0.733,0.988,1.945,55.692,161.387,280.741,0.432
362,1.552,1.805,74.267,4.289,0.674,0.874,1.951,55.713,159.05,280.699,0.43
362.5,1.552,1.805,75.423,4.289,0.625,0.664,1.957,56.636,158.638,279.953,0.427
363,1.552,1.805,74.422,4.289,0.619,0.582,1.965,56.965,151.264,279.727,0.417
363.5,1.552,1.805,71.013,4.289,0.618,0.603,1.97,55.61,150.973,279.901,0.422
364,1.552,1.805,67.565,4.278,0.612,0.615,1.978,56.097,153.336,279.551,0.423
364.5,1.552,1.805,63.027,4.296,0.615,0.574,1.99,55.725,155.407,279.543,0.426
365,1.552,1.805,60.343,4.296,0.627,0.577,2.001,55.155,157.903,279.297,0.431
365.5,1.552,1.805,60.668,4.289,0.675,0.619,2.012,55.137,157.51,279.759,0.43
366,1.552,1.805,59.355,4.3,0.676,0.691,2.003,55.047,161.961,279.763,0.435
366.5,1.552,1.805,57.143,4.289,0.694,0.697,1.993,54.971,164.991,279.21,0.438
367,1.552,1.805,51.859,4.289,0.68,0.789,1.979,54.663,164.625,279.445,0.438
367.5,1.552,1.805,51.982,4.296,0.639,0.709,1.984,56.03,159.671,279.756,0.43
368,1.552,1.805,51.748,4.289,0.631,0.692,1.994,55.883,156.357,279.785,0.427
368.5,1.552,1.805,53.96,4.289,0.575,0.662,1.997,55.294,158.376,280.049,0.431
369,1.552,1.805,54.451,4.296,0.612,0.569,1.996,56.994,155.258,279.692,0.422
369.5,1.552,1.805,53.004,4.289,0.623,0.568,1.995,57.446,154.664,277.217,0.42
370,1.552,1.805,51.038,4.289,0.689,0.651,2.004,57.426,156.464,277.278,0.422
370.5,1.552,1.805,48.457,4.3,0.706,0.739,2.021,57.927,156.458,276.683,0.421
371,1.552,1.805,48.172,4.296,0.658,0.824,2.055,57.85,157.133,275.882,0.422
371.5,1.552,1.805,41.905,4.296,0.6,0.637,2.107,57.769,154.287,275.835,0.418
372,1.552,1.805,39.62,4.289,0.573,0.585,2.135,57.832,153.148,275.96,0.417
372.5,1.552,1.805,43.061,4.3,0.58,0.629,2.11,57.043,155.137,276.04,0.422
373,1.552,1.805,50.188,4.3,0.581,0.554,2.061,56.618,160.795,276.571,0.429
373.5,1.552,1.805,54.649,4.289,0.598,0.562,2.021,56.757,162.403,276.898,0.43
374,1.552,1.805,50.623,4.289,0.746,0.626,1.977,56.274,161.864,278.055,0.431
374.5,1.552,1.805,49.108,4.304,0.806,1.051,1.906,56.279,160.97,278.184,0.43
375,1.552,1.805,46.778,4.289,0.857,1.473,1.852,55.366,158.266,279.468,0.43
375.5,1.552,1.805,50.102,4.289,0.797,1.258,1.871,55.943,159.475,280.178,0.43
376,1.552,1.805,55.628,4.289,0.765,0.996,1.941,54.875,158.536,278.835,0.432
376.5,1.552,1.805,60.206,4.289,0.693,0.908,1.997,54.339,155.574,279.871,0.431
